mesure_dt,area_nm,city,fact_manage_nm,fact_adres,stack_code,hcl_mesure_value,nox_mesure_value,sox_mesure_value,co_mesure_value,tsp_mesure_value,nh3_mesure_value,hf_mesure_value,hcl_exhst_perm_stdr_value,nox_exhst_perm_stdr_value,sox_exhst_perm_stdr_value,co_exhst_perm_stdr_value,tsp_exhst_perm_stdr_value,collected_at
2026-07-14 02:30,충청북도,청주시,㈜엘지에너지솔루션 오창에너지플랜트2,충청북도 청주시 청원구 오창읍 2산단로 81,9,,14.35,,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,㈜엘지화학 청주공장,충청북도 청주시 흥덕구 백봉로 39 (송정동),5,,0.01,,,,,,,49,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,㈜오뚜기,충청북도 음성군 대소면 대풍산단로 128,54,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,㈜유니온,충청북도 청주시 상당구 가덕면 상장인차로 27,1,,측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,㈜유니온,충청북도 청주시 상당구 가덕면 상장인차로 27,2,,,,,1.90,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,5,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,6,,24.31,,,,,,,60,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,㈜제스코파워,충청북도 청주시 흥덕구 강내면 태성1길 20-44,1,미수신,미수신,,미수신,미수신,,,10,50,,50,10,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,1,,78.89,,,5.42,,,,210,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,10,,66.35,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,13,,73.47,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,14,,94.28,,,1.52,,,,210,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,20,,110.61,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,51,,85.21,,,,,,,170,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,56,,13.71,,,1.34,,,,170,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,1,,92.17,,,1.18,,,,210,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,15,,97.56,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,1,,73.62,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,2,,69.35,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,괴산군,괴산군청(괴산군 자원순환센터),충청북도 괴산군 괴산읍 능촌로2길 70-37,1,2.15,34.37,,2.69,0.68,,,12,56,,160,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,금강공업㈜ 음성2공장,충청북도 음성군 생극면 대금로 1994,1,,8.51,22.45,,,,,,105,140,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,금강공업㈜ 음성2공장,충청북도 음성군 생극면 대금로 1994,2,,2.70,7.95,,,,,,105,140,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,2,0.61,33.11,0.00,2.67,0.01,,,12,47,20,50,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,3,보수중,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,65.8,30,200,20,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,41,,6.68,,,,,,,141,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,6,0.08,36.34,,0.21,0.91,,,10,47,,50,10,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,7,0.22,38.58,,5.41,1.15,,,10,47,,50,10,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,8,0.00,31.92,0.00,0.00,0.00,,,12,47,20,50,10,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,나투라페이퍼㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 171,2,7.52,24.97,5.31,37.38,1.18,,,12,50,20,50,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,대림바스 주식회사,충청북도 제천시 봉양읍 제원로 80-50,7,,19.73,,,,,,,150,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,대한제지㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 256,1,보수중,보수중,보수중,보수중,보수중,,,12,50,20,50,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,대한제지㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 256,3,0.52,30.12,0.00,9.40,0.49,,,10,50,20,50,10,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,동서식품㈜,충청북도 진천군 광혜원면 광혜원산단2길 78-11,1,,11.90,,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,동흥소재㈜,충청북도 단양군 단양읍 단양로 602-26,1,,74.40,,,,,,,210,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,롯데패키징솔루션즈(주)진천공장,충청북도 진천군 덕산읍 초금로 318-51,9,,1.66,,,,,,,70,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,2,1.73,38.78,0.00,8.03,2.09,,,12,50,20,45,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,3,8.26,43.37,0.66,8.02,1.51,,,12,50,20,45,8,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,4,2.06,26.41,0.00,4.66,0.51,,,12,50,20,45,8,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,마이크로웍스 주식회사 진천공장,충청북도 진천군 이월면 고등1길 27,32,,31.45,,,,,,,105,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,충주시,미원스페셜티케미칼㈜ 충주공장,충청북도 충주시 대소원면 기업도시1로 21,10,,21.46,,,,,,,60,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,10,,,,,0.87,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,11,,,,,0.15,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,12,,,,,2.31,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,2,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,3,미수신,미수신,,,미수신,,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,4,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,5,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,6,1.57,110.00,,,0.85,,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,7,0.46,74.95,,,0.76,,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,9,,,,,미수신,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,스템코㈜,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44,12,,9.20,,,,,,,28,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,스템코㈜,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44,19,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,씨제이제일제당(주)진천 BLOSSOM CAMPUS,충청북도 진천군 진천읍 씨제이로 110,7,,18.69,,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,9,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,3,0.08,193.32,,,2.60,,,9,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,4,0.06,48.86,,,1.80,,,9,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,5,,,,,2.28,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,6,,,,,4.58,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,7,,,,,3.29,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,에스와이에너지㈜,충청북도 진천군 초평면 초평로 473,6,,10.27,0.66,,11.37,,,,75,200,,25,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주1공장,충청북도 청주시 흥덕구 대신로 215,39,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주1공장,충청북도 청주시 흥덕구 대신로 215,41,,11.88,,,,,,,28,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주3공장,충청북도 청주시 흥덕구 직지대로 337,21,,0.00,,,,,,,77.7,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주3공장,충청북도 청주시 흥덕구 직지대로 337,22,,7.76,,,,,,,77.7,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,13,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,14,0.03,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,15,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,19,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,20,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,21,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,32,,11.13,,,,,,,28,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,38,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,41,,8.50,,,,,,,28,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,57,0.03,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,58,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,59,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,63,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,64,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,65,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,66,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,67,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,87,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,88,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,89,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,에스케이하이닉스㈜ 청주스마트에너지센터,충청북도 청주시 흥덕구 외북로15번길 37-101,1,,3.20,,,,,,,6,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,영보화학㈜,충청북도 청주시 흥덕구 강내면 서부로 230-23,15,,4.61,,,,,,,42,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,옥천군,옥천군 자원순환센터,충청북도 옥천군 군북면 이평1길 199,1,1.17,27.69,,1.25,1.76,,,12,70,,160,16,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,우진환경개발㈜,충청북도 청주시 청원구 북이면 의암로 298,1,2.88,17.12,0.00,34.64,0.32,,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,우진환경개발㈜,충청북도 청주시 청원구 북이면 의암로 298,2,0.41,22.37,0.00,0.00,0.38,,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,충주시,유진금속㈜,충청북도 충주시 충주산단1로 115,3,,1.50,0.00,,,,,,105,140,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,영동군,육군제3808부대,충청북도 영동군 매곡면 수원동길 32-40,1,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,영동군,육군제3808부대,충청북도 영동군 매곡면 수원동길 32-40,2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,제천시,제천시 자원관리센터,충청북도 제천시 북부로 1860,1,1.68,19.99,,17.87,0.72,,,9.6,40,,40,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,10,0.10,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,2,0.00,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,3,0.67,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,4,0.51,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,5,0.46,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,6,0.17,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,7,0.23,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,8,0.01,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,9,0.39,,,,,,,3,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,주식회사 에너지진천,충청북도 진천군 진천읍 금사로 7,1,기기점검,8.20,0.00,267.23,4.70,,,12,42.5,16,40,8,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,주식회사 지알엠,충청북도 단양군 매포읍 매포농공단지로 260,1,,5.27,7.61,,0.72,,,,105,140,,7,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,진천음성광역폐기물처리시설,충청북도 음성군 맹동면 원중로 873-23,1,기기점검,기기점검,기기점검,기기점검,기기점검,,,9.6,40,16,40,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,청주시 생활폐기물처리시설,충청북도 청주시 흥덕구 가로수로 969-1 (휴암동),1,기기점검,기기점검,기기점검,기기점검,1.48,,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,청주시 생활폐기물처리시설,충청북도 청주시 흥덕구 가로수로 969-1 (휴암동),2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,1,0.31,24.50,7.93,13.92,1.59,,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,16,,29.80,,,,,,,70,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,2,0.01,18.91,0.40,13.40,2.43,,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,충주시,충주시클린에너지파크,충청북도 충주시 대소원면 성종두담길 21,1,0.45,22.96,0.85,1.61,1.83,,,9.6,42.5,16,45,12,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,태림포장(주)청원공장,충청북도 청주시 청원구 오창읍 두릉유리로 56-12,2,,24.49,,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,태림포장(주)청원공장,충청북도 청주시 청원구 오창읍 두릉유리로 56-12,3,,19.09,,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,태봉광업㈜ 단양공장,충청북도 단양군 단양읍 현천길 21,1,,37.70,,,,,,,170,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,음성군,한국동서발전(주) 음성건설본부,충청북도 음성군 음성읍 한불로 154,2,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),1,,측정자료확인중(가동중지),,,,,,,20,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),3,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),4,,측정자료확인중(가동중지),,,,,,,7,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,1,0.00,32.43,0.32,7.40,2.51,,,12,59.5,24,180,16,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,59.5,24,180,16,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,4,미수신,미수신,,,미수신,,,9,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,5,,,,,미수신,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,10,,,,,13.62,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,11,,,,,9.01,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,12,,,,,2.71,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,2,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,3,1.90,68.05,,,5.18,,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,4,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,5,0.78,122.72,,,6.23,,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,6,0.40,123.97,,,4.91,,,8,270,,,15,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,7,,,,,1.38,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,8,,,,,1.76,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,9,,,,,3.95,,,,,,,30,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,1,,48.77,0.27,,,,,,100,140,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,10,,35.20,,,,,,,100,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,11,,31.27,,,,,,,100,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,22,0.00,,,,,,,4,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,23,0.00,,,,,,,4,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,24,0.00,,,,,,,4,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,25,0.00,,,,,,,4,,,,,2026-07-14 04:00:05
2026-07-14 02:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,7,,34.61,,,,,,,100,,,,2026-07-14 04:00:05
