tm,stnId,stnNm,wd,ws,ta,hm,pa,icsr,ss,dc10Tca,rn
2026-06-30 09:00,221,제천,140,0.8,24.0,64,982.8,,1.0,2,
2026-06-30 10:00,221,제천,200,1.6,25.7,61,982.7,,1.0,2,
2026-06-30 11:00,221,제천,140,1.3,26.3,59,982.1,,1.0,5,
2026-06-30 12:00,221,제천,50,1.2,27.3,55,981.3,,1.0,7,
2026-06-30 13:00,221,제천,200,1.9,28.4,54,980.7,,1.0,7,
2026-06-30 14:00,221,제천,250,2.1,29.3,49,980.2,,1.0,7,
2026-06-30 15:00,221,제천,250,2.4,30.0,45,979.8,,1.0,3,
2026-06-30 16:00,221,제천,230,1.1,29.7,41,979.1,,1.0,7,
2026-06-30 17:00,221,제천,230,2.3,29.0,49,979.0,,0.5,8,
2026-06-30 18:00,221,제천,230,2.3,28.8,52,978.9,,0.6,8,
2026-06-30 19:00,221,제천,230,2.1,27.3,57,979.6,,0.1,7,
2026-06-30 20:00,221,제천,0,0.3,25.0,69,979.4,,0.0,8,
2026-06-30 21:00,221,제천,0,0.2,23.7,75,979.7,,,8,
2026-06-30 22:00,221,제천,90,1.0,24.3,68,980.2,,,10,
2026-06-30 23:00,221,제천,50,1.0,23.7,69,980.2,,,10,
2026-07-01 00:00,221,제천,20,1.1,22.3,75,980.2,,,10,
2026-07-01 01:00,221,제천,20,0.9,21.6,78,979.8,,,9,
2026-07-01 02:00,221,제천,0,0.2,21.3,86,979.3,,,9,
2026-07-01 03:00,221,제천,0,0.3,21.1,81,979.0,,,9,
2026-07-01 04:00,221,제천,20,0.9,21.1,82,978.3,,,10,
2026-07-01 05:00,221,제천,0,0.2,20.6,85,978.7,,,10,
2026-07-01 06:00,221,제천,160,0.5,20.6,86,978.5,,0.0,10,
2026-07-01 07:00,221,제천,50,1.3,20.6,84,978.8,,0.0,10,
2026-07-01 08:00,221,제천,70,1.0,20.3,90,978.3,,0.0,10,0.0
2026-07-01 09:00,221,제천,50,1.3,20.4,89,978.5,,0.0,10,0.1
2026-07-01 10:00,221,제천,50,1.5,20.5,93,978.1,,0.0,10,0.4
2026-07-01 11:00,221,제천,110,2.1,21.3,87,977.9,,0.0,10,
2026-07-01 12:00,221,제천,70,2.1,23.5,76,977.6,,0.2,10,
2026-07-01 13:00,221,제천,140,2.1,24.8,70,977.2,,0.8,8,
2026-07-01 14:00,221,제천,140,2.8,25.5,51,976.7,,0.9,8,
2026-07-01 15:00,221,제천,140,1.4,26.4,46,976.7,,0.9,7,
2026-07-01 16:00,221,제천,110,1.9,26.9,45,975.9,,1.0,5,
2026-07-01 17:00,221,제천,180,2.4,26.5,47,975.5,,1.0,1,
2026-07-01 18:00,221,제천,140,1.5,26.5,52,975.4,,1.0,6,
2026-07-01 19:00,221,제천,160,1.2,25.3,57,976.0,,1.0,6,
2026-07-01 20:00,221,제천,360,0.5,22.6,67,976.7,,0.2,1,
2026-07-01 21:00,221,제천,360,1.0,20.9,74,977.5,,,1,
2026-07-01 22:00,221,제천,20,1.0,19.9,79,977.9,,,1,
2026-07-01 23:00,221,제천,0,0.1,18.6,89,978.3,,,2,
2026-07-02 00:00,221,제천,0,0.0,18.0,92,978.6,,,1,
2026-07-02 01:00,221,제천,0,0.2,17.5,94,978.7,,,4,
2026-07-02 02:00,221,제천,0,0.1,17.3,92,978.8,,,5,
2026-07-02 03:00,221,제천,0,0.3,16.8,92,978.7,,,5,
2026-07-02 04:00,221,제천,140,0.8,16.5,96,978.6,,,3,
2026-07-02 05:00,221,제천,0,0.0,16.6,97,979.3,,,8,
2026-07-02 06:00,221,제천,270,0.7,17.2,96,979.5,,0.0,8,0.2
2026-07-02 07:00,221,제천,50,1.4,18.6,89,979.9,,0.3,4,0.0
2026-07-02 08:00,221,제천,70,1.0,19.5,83,980.3,,0.3,7,
2026-07-02 09:00,221,제천,70,1.4,20.7,76,980.7,,0.0,6,
2026-07-02 10:00,221,제천,70,1.2,22.9,67,980.9,,0.6,6,
2026-07-02 11:00,221,제천,50,1.1,24.5,58,980.7,,0.7,7,
2026-07-02 12:00,221,제천,140,1.6,25.7,53,980.2,,1.0,5,
2026-07-02 13:00,221,제천,320,1.8,27.6,48,980.0,,1.0,6,
2026-07-02 14:00,221,제천,230,1.3,27.6,49,979.8,,0.8,7,
2026-07-02 15:00,221,제천,250,2.1,28.1,48,979.6,,0.6,7,
2026-07-02 16:00,221,제천,250,2.5,27.8,50,979.3,,0.1,9,
2026-07-02 17:00,221,제천,230,2.0,26.7,53,979.4,,0.1,10,
2026-07-02 18:00,221,제천,250,1.8,26.4,54,979.4,,0.0,10,
2026-07-02 19:00,221,제천,290,0.7,25.6,59,979.9,,0.0,9,
2026-07-02 20:00,221,제천,0,0.2,24.3,67,980.2,,0.0,10,
2026-07-02 21:00,221,제천,230,2.1,24.0,70,981.2,,,10,
2026-07-02 22:00,221,제천,180,1.4,22.4,82,981.9,,,10,0.0
2026-07-02 23:00,221,제천,160,0.8,22.1,85,982.0,,,10,
2026-07-03 00:00,221,제천,140,1.3,21.3,91,981.9,,,6,
2026-07-03 01:00,221,제천,160,0.5,21.0,94,982.0,,,6,
2026-07-03 02:00,221,제천,180,1.1,20.7,95,982.2,,,7,
2026-07-03 03:00,221,제천,0,0.2,20.3,97,982.1,,,6,
2026-07-03 04:00,221,제천,160,0.5,20.3,98,982.0,,,7,
2026-07-03 05:00,221,제천,140,0.9,20.4,98,982.2,,,7,
2026-07-03 06:00,221,제천,160,0.7,20.5,98,982.3,,0.0,8,0.0
2026-07-03 07:00,221,제천,180,1.2,20.8,95,982.2,,0.0,7,
2026-07-03 08:00,221,제천,0,0.4,21.4,92,982.2,,0.0,10,
2026-07-03 09:00,221,제천,110,1.2,22.9,87,982.1,,0.2,8,
2026-07-03 10:00,221,제천,140,1.2,24.3,76,981.6,,0.3,6,
2026-07-03 11:00,221,제천,160,1.4,25.0,69,981.4,,0.4,7,
2026-07-03 12:00,221,제천,90,1.3,24.8,70,981.2,,0.2,9,
2026-07-03 13:00,221,제천,270,1.8,25.2,70,981.1,,0.0,10,0.0
2026-07-03 14:00,221,제천,250,2.2,25.8,63,980.9,,0.0,10,
2026-07-03 15:00,221,제천,250,2.5,27.4,58,980.3,,0.7,8,
2026-07-03 16:00,221,제천,200,2.6,27.5,59,980.0,,0.7,8,
2026-07-03 17:00,221,제천,180,1.9,27.0,62,979.5,,0.7,7,
2026-07-03 18:00,221,제천,200,1.8,27.3,59,979.3,,0.8,3,
2026-07-03 19:00,221,제천,270,1.0,26.1,64,979.2,,0.1,6,
2026-07-03 20:00,221,제천,20,1.0,23.4,79,979.0,,0.0,8,
2026-07-03 21:00,221,제천,0,0.4,22.8,84,979.4,,,8,
2026-07-03 22:00,221,제천,0,0.0,23.0,83,979.6,,,9,
2026-07-03 23:00,221,제천,0,0.1,21.9,90,979.6,,,9,
2026-07-04 00:00,221,제천,0,0.4,21.4,92,979.4,,,9,
2026-07-04 01:00,221,제천,0,0.4,20.6,95,979.3,,,9,
2026-07-04 02:00,221,제천,20,0.7,20.3,97,979.0,,,9,
2026-07-04 03:00,221,제천,0,0.2,20.9,94,978.8,,,10,
2026-07-04 04:00,221,제천,0,0.1,20.6,96,978.4,,,6,
2026-07-04 05:00,221,제천,360,1.0,20.2,96,978.2,,,0,
2026-07-04 06:00,221,제천,50,0.5,20.0,97,978.3,,0.0,0,
2026-07-04 07:00,221,제천,0,0.1,21.4,91,978.6,,0.0,9,
2026-07-04 08:00,221,제천,230,0.5,22.2,85,978.6,,0.0,6,
2026-07-04 09:00,221,제천,180,0.5,23.6,79,978.4,,0.0,8,
2026-07-04 10:00,221,제천,180,1.3,25.4,67,977.6,,0.5,1,
2026-07-04 11:00,221,제천,180,1.6,27.0,59,977.1,,0.8,4,
2026-07-04 12:00,221,제천,200,2.0,28.3,53,976.9,,0.8,6,
2026-07-04 13:00,221,제천,180,3.1,28.4,55,976.4,,0.6,5,
2026-07-04 14:00,221,제천,200,3.1,28.1,54,976.0,,0.6,8,
2026-07-04 15:00,221,제천,290,2.0,28.3,56,976.3,,0.0,9,
2026-07-04 16:00,221,제천,360,1.7,28.3,56,976.0,,0.0,9,
2026-07-04 17:00,221,제천,290,1.7,28.4,56,975.7,,0.2,7,
2026-07-04 18:00,221,제천,290,1.5,27.9,58,975.4,,0.5,7,
2026-07-04 19:00,221,제천,340,1.1,26.6,65,975.3,,0.1,8,
2026-07-04 20:00,221,제천,0,0.2,24.6,75,975.6,,0.0,9,
2026-07-04 21:00,221,제천,0,0.2,23.4,83,975.8,,,9,
2026-07-04 22:00,221,제천,20,0.6,22.6,86,976.2,,,8,
2026-07-04 23:00,221,제천,360,0.6,21.9,90,976.2,,,6,
2026-07-05 00:00,221,제천,360,0.6,21.7,92,976.5,,,7,
2026-07-05 01:00,221,제천,20,0.5,21.8,93,976.6,,,9,
2026-07-05 02:00,221,제천,0,0.4,22.0,92,976.2,,,10,
2026-07-05 03:00,221,제천,0,0.0,21.4,95,975.9,,,10,
2026-07-05 04:00,221,제천,0,0.0,21.3,94,975.2,,,10,
2026-07-05 05:00,221,제천,0,0.0,21.4,95,975.8,,,10,
2026-07-05 06:00,221,제천,140,0.6,21.6,95,975.6,,0.0,10,
2026-07-05 07:00,221,제천,90,1.0,22.1,92,975.6,,0.0,10,
2026-07-05 08:00,221,제천,50,0.6,21.1,99,975.8,,0.0,10,4.9
2026-07-05 09:00,221,제천,200,0.7,22.1,98,975.8,,0.0,9,0.1
2026-07-05 10:00,221,제천,0,0.3,23.9,91,975.6,,0.0,7,0.0
2026-07-05 11:00,221,제천,200,1.6,25.0,81,975.1,,0.2,10,
2026-07-05 12:00,221,제천,270,1.9,25.4,79,975.4,,0.0,9,
2026-07-05 13:00,221,제천,230,2.1,25.3,80,975.1,,0.0,9,
2026-07-05 14:00,221,제천,230,0.9,23.2,95,975.0,,0.0,10,0.4
2026-07-05 15:00,221,제천,270,0.6,23.6,96,974.5,,0.0,9,4.2
2026-07-05 16:00,221,제천,320,0.6,24.7,91,974.1,,0.1,8,0.0
2026-07-05 17:00,221,제천,0,0.1,24.9,87,973.9,,0.0,9,
2026-07-05 18:00,221,제천,20,0.7,24.9,89,973.8,,0.0,8,
2026-07-05 19:00,221,제천,0,0.0,24.8,91,974.4,,0.0,8,
2026-07-05 20:00,221,제천,20,1.0,23.9,97,974.5,,0.0,10,
2026-07-05 21:00,221,제천,0,0.1,23.7,97,975.1,,,9,
2026-07-05 22:00,221,제천,0,0.0,23.2,99,975.2,,,10,0.7
2026-07-05 23:00,221,제천,0,0.4,23.3,99,975.3,,,9,0.2
2026-07-06 00:00,221,제천,0,0.0,22.7,100,975.6,,,9,0.4
2026-07-06 01:00,221,제천,0,0.3,22.5,100,975.5,,,8,0.0
2026-07-06 02:00,221,제천,160,1.3,21.9,100,975.9,,,10,19.6
2026-07-06 03:00,221,제천,0,0.4,21.4,100,975.7,,,9,16.4
2026-07-06 04:00,221,제천,0,0.1,21.5,100,975.7,,,8,0.0
2026-07-06 05:00,221,제천,0,0.0,21.4,100,975.8,,,6,0.0
2026-07-06 06:00,221,제천,0,0.0,21.7,100,975.3,,0.0,6,
2026-07-06 07:00,221,제천,0,0.0,22.1,100,975.5,,0.0,6,
2026-07-06 08:00,221,제천,0,0.1,23.2,98,975.9,,0.0,7,
2026-07-06 09:00,221,제천,0,0.3,24.5,89,976.6,,0.0,6,
2026-07-06 10:00,221,제천,70,0.8,25.2,84,976.4,,0.2,9,
2026-07-06 11:00,221,제천,70,1.4,25.9,79,976.0,,0.0,9,
2026-07-06 12:00,221,제천,180,1.6,27.1,75,975.4,,0.5,8,
2026-07-06 13:00,221,제천,180,1.6,27.4,71,974.9,,0.2,8,
2026-07-06 14:00,221,제천,200,1.4,27.8,71,975.1,,0.1,8,
2026-07-06 15:00,221,제천,320,0.5,25.9,89,975.4,,0.0,8,3.3
2026-07-06 16:00,221,제천,250,0.5,27.5,76,974.9,,0.3,7,
2026-07-06 17:00,221,제천,250,1.5,26.3,90,975.0,,0.0,9,0.2
2026-07-06 18:00,221,제천,270,1.4,26.4,86,975.3,,0.1,8,
2026-07-06 19:00,221,제천,0,0.4,25.7,90,975.9,,0.1,6,0.0
2026-07-06 20:00,221,제천,0,0.2,24.5,98,976.2,,0.0,2,0.0
2026-07-06 21:00,221,제천,0,0.0,23.6,100,976.5,,,4,
2026-07-06 22:00,221,제천,0,0.3,23.3,100,977.1,,,6,
2026-07-06 23:00,221,제천,0,0.4,23.3,100,977.2,,,0,
2026-07-07 00:00,221,제천,0,0.0,23.1,100,976.9,,,0,
2026-07-07 01:00,221,제천,0,0.1,23.1,100,976.7,,,6,
2026-07-07 02:00,221,제천,0,0.4,23.2,100,976.9,,,7,
2026-07-07 03:00,221,제천,20,0.8,23.3,100,976.9,,,9,
2026-07-07 04:00,221,제천,0,0.1,23.1,100,976.7,,,8,
2026-07-07 05:00,221,제천,0,0.0,22.6,100,977.2,,,8,
2026-07-07 06:00,221,제천,0,0.2,22.9,100,977.8,,0.0,10,
2026-07-07 07:00,221,제천,0,0.0,23.1,100,978.2,,0.0,10,1.6
2026-07-07 08:00,221,제천,0,0.4,22.9,100,978.1,,0.0,10,4.0
2026-07-07 09:00,221,제천,0,0.0,23.5,100,978.1,,0.0,10,0.5
2026-07-07 10:00,221,제천,230,1.2,24.6,97,978.5,,0.0,10,
2026-07-07 11:00,221,제천,0,0.3,26.1,88,978.1,,0.1,9,
2026-07-07 12:00,221,제천,90,1.2,27.5,74,977.7,,0.9,7,
2026-07-07 13:00,221,제천,70,1.5,28.1,72,977.3,,0.7,8,
2026-07-07 14:00,221,제천,180,1.7,28.3,71,977.1,,0.3,8,
2026-07-07 15:00,221,제천,200,1.8,28.8,71,977.0,,0.0,10,
2026-07-07 16:00,221,제천,200,1.2,29.2,66,976.6,,0.1,8,
2026-07-07 17:00,221,제천,230,1.6,29.6,65,976.3,,0.5,8,
2026-07-07 18:00,221,제천,0,0.0,28.8,69,976.1,,0.3,8,
2026-07-07 19:00,221,제천,20,0.7,27.5,81,976.1,,0.0,7,
2026-07-07 20:00,221,제천,0,0.2,25.7,90,976.2,,0.0,9,
2026-07-07 21:00,221,제천,20,1.1,25.1,92,976.7,,,7,
2026-07-07 22:00,221,제천,20,1.3,24.8,92,977.0,,,8,
2026-07-07 23:00,221,제천,360,0.5,24.2,95,976.9,,,10,
2026-07-08 00:00,221,제천,20,0.8,24.0,96,976.8,,,8,
2026-07-08 01:00,221,제천,20,0.6,23.4,97,976.4,,,8,
2026-07-08 02:00,221,제천,20,1.0,23.4,96,975.8,,,9,
2026-07-08 03:00,221,제천,20,0.9,23.5,91,975.5,,,9,
2026-07-08 04:00,221,제천,20,1.5,22.6,91,975.7,,,7,
2026-07-08 05:00,221,제천,110,0.6,23.0,84,975.5,,,7,
2026-07-08 06:00,221,제천,20,0.8,22.3,87,975.9,,0.0,7,
2026-07-08 07:00,221,제천,50,0.7,23.6,83,976.7,,0.3,10,0.0
2026-07-08 08:00,221,제천,20,0.9,23.7,85,976.5,,0.0,10,0.0
2026-07-08 09:00,221,제천,360,1.7,23.0,94,976.3,,0.0,10,0.5
2026-07-08 10:00,221,제천,0,0.2,22.6,98,976.4,,0.0,10,2.2
2026-07-08 11:00,221,제천,360,0.6,23.9,90,975.8,,0.0,10,0.4
2026-07-08 12:00,221,제천,0,0.2,22.8,99,976.2,,0.0,10,4.9
2026-07-08 13:00,221,제천,270,1.0,22.2,100,976.0,,0.0,10,11.8
2026-07-08 14:00,221,제천,250,1.0,21.9,100,976.7,,0.0,10,20.0
2026-07-08 15:00,221,제천,0,0.1,21.9,100,976.4,,0.0,10,20.6
2026-07-08 16:00,221,제천,0,0.0,22.1,100,977.3,,0.0,10,6.3
2026-07-08 17:00,221,제천,0,0.0,22.9,100,977.0,,0.0,10,2.1
2026-07-08 18:00,221,제천,160,0.8,23.2,100,976.7,,0.0,9,1.0
2026-07-08 19:00,221,제천,0,0.0,23.2,100,976.8,,0.0,9,0.0
2026-07-08 20:00,221,제천,0,0.0,22.6,100,976.9,,0.0,10,1.0
2026-07-08 21:00,221,제천,0,0.0,22.4,100,977.2,,,10,1.7
2026-07-08 22:00,221,제천,0,0.0,22.3,100,977.5,,,10,9.2
2026-07-08 23:00,221,제천,290,0.5,22.4,100,977.4,,,10,2.8
2026-07-09 00:00,221,제천,20,0.9,22.4,100,977.3,,,6,5.1
2026-07-09 01:00,221,제천,0,0.4,22.8,100,977.6,,,9,0.1
2026-07-09 02:00,221,제천,0,0.2,22.8,100,977.9,,,8,
2026-07-09 03:00,221,제천,0,0.0,22.7,100,977.9,,,7,0.0
2026-07-09 04:00,221,제천,0,0.0,22.7,100,977.5,,,8,0.2
2026-07-09 05:00,221,제천,0,0.3,22.4,100,977.3,,,10,
2026-07-09 06:00,221,제천,0,0.0,22.3,100,978.0,,0.0,10,1.7
2026-07-09 07:00,221,제천,0,0.4,22.6,100,978.5,,0.0,10,4.9
2026-07-09 08:00,221,제천,180,1.8,22.1,100,979.9,,0.0,10,6.2
2026-07-09 09:00,221,제천,20,0.8,21.3,100,980.5,,0.0,10,3.5
2026-07-09 10:00,221,제천,0,0.4,21.7,100,980.7,,0.0,10,3.3
2026-07-09 11:00,221,제천,140,1.1,21.4,100,980.7,,0.0,10,3.4
2026-07-09 12:00,221,제천,0,0.0,21.0,96,981.1,,0.0,10,1.9
2026-07-09 13:00,221,제천,110,1.4,20.0,98,980.9,,0.0,10,5.1
2026-07-09 14:00,221,제천,0,0.2,19.8,99,980.8,,0.0,10,2.8
2026-07-09 15:00,221,제천,70,1.2,21.9,99,980.2,,0.2,9,1.0
2026-07-09 16:00,221,제천,0,0.3,22.6,89,980.1,,0.0,10,
2026-07-09 17:00,221,제천,0,0.4,23.4,90,979.7,,0.2,10,
2026-07-09 18:00,221,제천,340,1.1,22.9,87,979.8,,0.1,9,
2026-07-09 19:00,221,제천,70,0.6,22.2,94,979.8,,0.0,9,
2026-07-09 20:00,221,제천,0,0.0,21.8,99,980.0,,0.0,7,
2026-07-09 21:00,221,제천,0,0.0,21.8,100,980.2,,,10,
2026-07-09 22:00,221,제천,0,0.0,21.4,100,980.6,,,9,0.1
2026-07-09 23:00,221,제천,290,0.7,21.5,100,980.8,,,9,0.5
2026-07-10 00:00,221,제천,0,0.0,21.3,100,981.0,,,9,
2026-07-10 01:00,221,제천,0,0.0,21.2,100,980.9,,,6,
2026-07-10 02:00,221,제천,0,0.0,21.3,100,980.4,,,6,
2026-07-10 03:00,221,제천,0,0.3,20.9,100,980.0,,,0,
2026-07-10 04:00,221,제천,0,0.3,21.1,100,980.7,,,10,
2026-07-10 05:00,221,제천,0,0.1,21.1,100,980.8,,,6,
2026-07-10 06:00,221,제천,0,0.0,20.9,100,980.7,,0.0,0,
2026-07-10 07:00,221,제천,0,0.2,22.0,100,980.8,,0.5,7,
2026-07-10 08:00,221,제천,160,0.7,23.6,95,981.4,,0.7,6,
2026-07-10 09:00,221,제천,230,1.2,25.2,86,981.7,,0.6,8,
2026-07-10 10:00,221,제천,230,2.2,25.7,80,981.9,,0.1,9,
2026-07-10 11:00,221,제천,230,2.5,26.7,78,981.9,,0.2,8,
2026-07-10 12:00,221,제천,230,2.8,26.5,79,982.0,,0.1,9,
2026-07-10 13:00,221,제천,200,1.4,25.0,93,982.1,,0.0,9,0.0
2026-07-10 14:00,221,제천,250,0.6,25.5,92,981.7,,0.0,10,0.2
2026-07-10 15:00,221,제천,230,1.6,27.0,80,981.4,,0.1,9,
2026-07-10 16:00,221,제천,250,1.7,27.0,81,981.2,,0.2,9,
2026-07-10 17:00,221,제천,270,1.2,27.1,79,980.9,,0.0,9,
2026-07-10 18:00,221,제천,0,0.1,27.1,78,980.8,,0.0,9,
2026-07-10 19:00,221,제천,0,0.2,26.7,88,981.3,,0.0,9,
2026-07-10 20:00,221,제천,340,0.7,24.8,97,981.0,,0.0,7,
2026-07-10 21:00,221,제천,0,0.1,24.0,99,982.1,,,7,
2026-07-10 22:00,221,제천,230,2.1,24.1,100,982.9,,,10,0.3
2026-07-10 23:00,221,제천,0,0.2,22.7,100,982.7,,,7,1.6
2026-07-11 00:00,221,제천,20,0.5,22.3,100,982.9,,,10,
2026-07-11 01:00,221,제천,0,0.2,22.3,100,982.8,,,7,
2026-07-11 02:00,221,제천,0,0.0,21.8,100,982.2,,,5,
2026-07-11 03:00,221,제천,0,0.1,21.7,100,982.1,,,7,
2026-07-11 04:00,221,제천,0,0.0,21.3,100,982.0,,,7,
2026-07-11 05:00,221,제천,0,0.0,21.3,100,982.1,,,0,
2026-07-11 06:00,221,제천,0,0.0,21.8,100,982.4,,0.0,0,
2026-07-11 07:00,221,제천,0,0.0,22.6,100,982.5,,0.0,0,
2026-07-11 08:00,221,제천,0,0.0,23.0,100,982.9,,0.0,7,
2026-07-11 09:00,221,제천,140,0.8,24.1,98,982.8,,0.0,7,
2026-07-11 10:00,221,제천,0,0.3,25.9,88,982.9,,0.5,7,
2026-07-11 11:00,221,제천,0,0.4,28.1,77,982.8,,1.0,8,
2026-07-11 12:00,221,제천,200,2.5,28.5,73,982.4,,1.0,8,
2026-07-11 13:00,221,제천,230,2.6,30.1,69,982.3,,1.0,8,
2026-07-11 14:00,221,제천,230,2.4,29.6,65,981.9,,0.8,8,
2026-07-11 15:00,221,제천,200,2.4,30.6,63,981.5,,1.0,8,
2026-07-11 16:00,221,제천,250,1.8,30.1,62,981.4,,0.8,8,
2026-07-11 17:00,221,제천,250,1.8,30.5,61,981.2,,1.0,7,
2026-07-11 18:00,221,제천,270,0.9,30.2,62,981.0,,1.0,7,
2026-07-11 19:00,221,제천,0,0.0,29.1,71,981.0,,1.0,5,
2026-07-11 20:00,221,제천,360,0.5,26.0,86,981.2,,0.1,0,
2026-07-11 21:00,221,제천,0,0.2,24.7,94,981.3,,,7,
2026-07-11 22:00,221,제천,0,0.4,24.3,97,981.9,,,7,
2026-07-11 23:00,221,제천,0,0.4,24.0,98,982.2,,,6,
2026-07-12 00:00,221,제천,0,0.0,24.2,99,982.3,,,6,
2026-07-12 01:00,221,제천,0,0.0,23.3,100,981.9,,,0,
2026-07-12 02:00,221,제천,0,0.0,23.4,100,981.5,,,4,
2026-07-12 03:00,221,제천,0,0.4,22.9,100,981.5,,,0,
2026-07-12 04:00,221,제천,0,0.3,22.6,100,981.0,,,7,
2026-07-12 05:00,221,제천,0,0.0,22.2,100,981.6,,,0,
2026-07-12 06:00,221,제천,0,0.1,22.3,100,981.8,,0.0,0,
2026-07-12 07:00,221,제천,0,0.2,23.9,100,982.4,,0.5,8,
2026-07-12 08:00,221,제천,110,1.0,25.3,93,982.4,,1.0,0,
2026-07-12 09:00,221,제천,140,1.0,27.3,83,982.3,,1.0,5,
2026-07-12 10:00,221,제천,50,1.3,29.9,69,981.9,,1.0,6,
2026-07-12 11:00,221,제천,180,1.2,30.1,63,981.7,,1.0,5,
2026-07-12 12:00,221,제천,270,1.8,31.0,59,981.4,,1.0,6,
2026-07-12 13:00,221,제천,180,2.5,31.8,59,980.9,,0.6,6,
2026-07-12 14:00,221,제천,200,2.8,31.8,62,980.4,,0.5,7,
2026-07-12 15:00,221,제천,180,2.4,32.0,63,980.1,,0.5,7,
2026-07-12 16:00,221,제천,200,2.9,31.7,63,980.0,,0.5,7,
2026-07-12 17:00,221,제천,180,3.0,30.9,64,979.9,,0.4,7,
2026-07-12 18:00,221,제천,180,1.8,30.5,70,980.0,,0.1,7,
2026-07-12 19:00,221,제천,290,0.7,30.0,73,980.4,,0.1,6,
2026-07-12 20:00,221,제천,360,0.5,28.6,81,980.7,,0.0,7,0.0
2026-07-12 21:00,221,제천,20,0.9,27.5,87,981.1,,,7,0.0
2026-07-12 22:00,221,제천,0,0.0,26.7,97,981.5,,,7,
2026-07-12 23:00,221,제천,0,0.3,25.9,97,981.4,,,7,
2026-07-13 00:00,221,제천,0,0.0,25.2,99,981.2,,,6,
2026-07-13 01:00,221,제천,0,0.0,24.4,99,981.2,,,7,
2026-07-13 02:00,221,제천,0,0.2,23.8,100,981.1,,,0,
2026-07-13 03:00,221,제천,0,0.0,23.7,100,980.9,,,0,
2026-07-13 04:00,221,제천,0,0.0,23.3,100,980.8,,,0,
2026-07-13 05:00,221,제천,0,0.0,23.4,100,980.8,,,0,
2026-07-13 06:00,221,제천,0,0.0,23.4,100,980.9,,0.0,0,
2026-07-13 07:00,221,제천,0,0.3,25.1,98,981.1,,1.0,0,
2026-07-13 08:00,221,제천,110,0.7,26.3,86,981.0,,1.0,0,
2026-07-13 09:00,221,제천,0,0.3,28.1,76,980.8,,1.0,0,
2026-07-13 10:00,221,제천,230,1.3,28.5,73,980.8,,0.7,5,
2026-07-13 11:00,221,제천,230,2.9,30.4,68,980.6,,0.5,6,
2026-07-13 12:00,221,제천,230,2.9,30.9,64,980.4,,0.5,8,
2026-07-13 13:00,221,제천,270,2.4,30.8,63,980.2,,0.5,8,
2026-07-13 14:00,221,제천,230,2.6,31.1,60,979.6,,0.7,4,
2026-07-13 15:00,221,제천,250,3.1,30.7,63,979.1,,0.4,6,
2026-07-13 16:00,221,제천,250,1.9,31.0,62,978.4,,0.8,2,
2026-07-13 17:00,221,제천,230,1.8,31.2,61,977.8,,0.4,5,
2026-07-13 18:00,221,제천,250,1.9,30.9,61,977.7,,0.9,3,
2026-07-13 19:00,221,제천,270,0.9,29.5,70,977.8,,0.2,7,
2026-07-13 20:00,221,제천,0,0.4,27.7,81,977.9,,0.0,7,
2026-07-13 21:00,221,제천,20,0.5,26.3,86,978.6,,,0,
2026-07-13 22:00,221,제천,0,0.2,25.3,92,978.7,,,0,
2026-07-13 23:00,221,제천,0,0.2,25.3,93,978.7,,,4,
2026-07-14 00:00,221,제천,0,0.3,25.0,94,978.7,,,0,
2026-07-14 01:00,221,제천,0,0.4,24.1,97,978.8,,,0,
2026-07-14 02:00,221,제천,20,0.6,23.6,98,978.8,,,0,
2026-07-14 03:00,221,제천,0,0.2,24.2,97,978.6,,,9,
2026-07-14 04:00,221,제천,0,0.3,24.3,97,978.5,,,9,
2026-07-14 05:00,221,제천,0,0.0,24.3,97,978.3,,,9,
2026-07-14 06:00,221,제천,0,0.3,24.3,95,978.2,,0.0,9,
2026-07-14 07:00,221,제천,0,0.0,24.9,94,978.2,,0.0,6,
2026-07-14 08:00,221,제천,140,0.8,26.0,84,978.1,,0.2,6,
2026-07-14 09:00,221,제천,140,0.7,27.5,75,977.8,,0.9,5,
2026-07-14 10:00,221,제천,230,2.5,29.5,71,977.3,,0.5,5,
2026-07-14 11:00,221,제천,180,2.2,29.2,67,976.9,,0.7,7,
2026-07-14 12:00,221,제천,200,2.5,30.6,64,976.3,,0.5,8,
2026-07-14 13:00,221,제천,180,3.3,30.5,62,975.5,,0.6,7,
2026-07-14 14:00,221,제천,200,2.7,30.3,67,974.4,,0.6,7,
2026-07-14 15:00,221,제천,200,2.5,30.6,64,973.7,,0.5,8,
2026-07-14 16:00,221,제천,230,2.3,31.3,65,972.9,,0.3,7,
2026-07-14 17:00,221,제천,250,2.1,30.2,67,972.2,,0.0,9,
2026-07-14 18:00,221,제천,230,1.8,29.2,71,971.6,,0.0,7,0.0
2026-07-14 19:00,221,제천,200,1.9,28.9,72,971.2,,0.0,9,
2026-07-14 20:00,221,제천,200,2.8,28.7,68,970.8,,0.0,9,
2026-07-14 21:00,221,제천,200,3.0,28.6,67,970.7,,,10,
2026-07-14 22:00,221,제천,200,2.4,26.9,78,970.5,,,10,0.0
2026-07-14 23:00,221,제천,200,3.0,25.7,85,970.0,,,10,0.2
2026-07-15 00:00,221,제천,0,0.4,24.2,98,969.0,,,10,5.4
2026-07-15 01:00,221,제천,200,2.2,24.2,99,968.3,,,10,7.4
